module_id,module_code,module_title,group_code,group_title,measure_id,measure_code,measure_title,responsible,lifecycle_stage,security_component,submeasure_code,submeasure_letter,submeasure_body,assignees,security_codes
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,add0b6afa749df80985562b035be11e9,OPS.1.2.M7,OPS.1.2.M7 Muudatusehalduse sobitamine äriprotsessidega,IT-juht,Käitamine,,OPS.1.2.M7.b,b,Kõiki muudatusest mõjutatavaid üksusi teavitatakse aegsasti eelseisvatest muudatustest.,IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,add0b6afa749df80985562b035be11e9,OPS.1.2.M7,OPS.1.2.M7 Muudatusehalduse sobitamine äriprotsessidega,IT-juht,Käitamine,,OPS.1.2.M7.c,c,"Muudatuse tegemiseks valitakse äriprotsesse võimalikult vähe häiriv ajavahemik, mis kooskõlastatakse äriprotsessi omanikega.",IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,484bee13f78a21fe5283f1b78fea0700,OPS.1.2.M9,OPS.1.2.M9 IT-komponendi testimise ja kasutuselevõtu protseduurid,IT-juht,Kavandamine,,OPS.1.2.M9.a,a,"Uut IT-komponenti testitakse enne kasutuselevõttu spetsiaalselt selleks otstarbeks loodud, käidukeskkonnast eraldatud testkeskkonnas.",IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,484bee13f78a21fe5283f1b78fea0700,OPS.1.2.M9,OPS.1.2.M9 IT-komponendi testimise ja kasutuselevõtu protseduurid,IT-juht,Kavandamine,,OPS.1.2.M9.b,b,"Testimise käigus kontrollitakse toote funktsionaalsust, ühilduvust ja soovimatute kõrvaltoimete puudumist.",IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,484bee13f78a21fe5283f1b78fea0700,OPS.1.2.M9,OPS.1.2.M9 IT-komponendi testimise ja kasutuselevõtu protseduurid,IT-juht,Kavandamine,,OPS.1.2.M9.c,c,IT-komponendi testimistulemused dokumenteeritakse.,IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,484bee13f78a21fe5283f1b78fea0700,OPS.1.2.M9,OPS.1.2.M9 IT-komponendi testimise ja kasutuselevõtu protseduurid,IT-juht,Kavandamine,,OPS.1.2.M9.d,d,Positiivsete testitulemuste korral kinnitatakse IT-komponendi kasutuselevõtt kirjalikult.,IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,ae68e558da9c2f4bd95baa6aeee0293d,OPS.1.2.M13,OPS.1.2.M13 Muudatuste tulemuslikkuse hindamine,IT-juht,Käitamine,C; I; A,OPS.1.2.M13.a,a,Muudatuse tulemuslikkuse hindamiseks viiakse läbi muudatusejärgset olukorda muudatusele eelneva olukorraga võrdlev järeltestimine.,IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,ae68e558da9c2f4bd95baa6aeee0293d,OPS.1.2.M13,OPS.1.2.M13 Muudatuste tulemuslikkuse hindamine,IT-juht,Käitamine,C; I; A,OPS.1.2.M13.b,b,"Järeltestimist teevad kasutajad, kes tunnevad muudatusega seotud organisatsiooni äriprotsesse, kehtivaid kvaliteedi- ja turvanõudeid ja oskavad tuvastada ning hinnata võimalikke vigu IT-süsteemide töös.",IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,ae68e558da9c2f4bd95baa6aeee0293d,OPS.1.2.M13,OPS.1.2.M13 Muudatuste tulemuslikkuse hindamine,IT-juht,Käitamine,C; I; A,OPS.1.2.M13.c,c,Muudatuse tulemuslikkuse järeltestimise leiud dokumenteeritakse hilisemaks analüüsiks.,IT-juht,
2c627c138918ead9f57b8e8b4ed91b14,OPS.1.2,OPS.1.2: Muudatusehaldus,3.3,3.3 Standardmeetmed,99c9908a47fe185bc406ae49ec283f41,OPS.1.2.M15,OPS.1.2.M15 Muudatusehalduse töövahendi valik,IT-juht,Kavandamine,,OPS.1.2.M15.a,a,"Muudatusehalduse töövahendi valimisel võetakse arvesse vähemalt:
erinevate tarkvaraplatvormide toetust;
konfiguratsiooni paindlikkust;
muudatuste paigaldamise jõudlusega;
tööprotsesside käsitsi juhtimise võimalusi;
muudatuste tagasipööramise võimekust.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,ed255c3deed3b188967668aae09350e3,OPS.1.3.M2,OPS.1.3.M2 Andmevarunduseeskiri,IT-juht,Kavandamine,,OPS.1.3.M2.a,a,"On koostatud andmevarunduseeskiri, mis on kooskõlas organisatsiooni talitluspidevuse plaaniga.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,ed255c3deed3b188967668aae09350e3,OPS.1.3.M2,OPS.1.3.M2 Andmevarunduseeskiri,IT-juht,Kavandamine,,OPS.1.3.M2.b,b,Andmevarunduseeskirja koostamisel arvestatakse iga IT-süsteemi andmevarunduse nõuetega.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,ed255c3deed3b188967668aae09350e3,OPS.1.3.M2,OPS.1.3.M2 Andmevarunduseeskiri,IT-juht,Kavandamine,,OPS.1.3.M2.c,c,"Andmevarunduseeskiri sisaldab iga IT-süsteemi ja andmestiku kohta vähemalt järgmist:
andmevarunduse tüüp;
varundusviis ja andmekandja;
protseduurid andmete varundamiseks ja taastamiseks;
varundussagedus ja -aeg;
säilituskoht;
andmekandjate transpordi- ja hoiutingimused;
varukoopiate säilitusajad;
vastutused varunduse toimimise eest.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,0074763131fcf63b98d85d7f0480be59,OPS.1.3.M3,OPS.1.3.M3 IT-süsteemi andmevarundusplaan,IT-juht,Käitamine,,OPS.1.3.M3.a,a,On koostatud andmevarundusplaan IT-süsteemi ja selles käideldatavate andmete varundamiseks.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,0074763131fcf63b98d85d7f0480be59,OPS.1.3.M3,OPS.1.3.M3 IT-süsteemi andmevarundusplaan,IT-juht,Käitamine,,OPS.1.3.M3.b,b,"Andmevarundusplaanis on kirjeldatud varunduse ja andmetaaste protseduurid, sealhulgas:
varundatavate andmete koosseisu kirjeldus;
riist- ja tarkvara, mida varundamisel kasutatakse;
andmehulga prognoositav maht;
õigusaktidest tulenevad nõuded;
nõutav varunduse sagedus;
lubatav taasteaeg (ingl Recovery Time Objective , RTO);
lubatava andmekao määr (ingl Recovery Point Objective , RPO);
varundatava süsteemi maksimaalselt talutav seisuaeg (ingl Maximum Tolerable Downtime , MTD);
andmete säilitusaeg;
andmete varundamise järjekord;
säilitavate andmete põlvkondade arv.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,0074763131fcf63b98d85d7f0480be59,OPS.1.3.M3,OPS.1.3.M3 IT-süsteemi andmevarundusplaan,IT-juht,Käitamine,,OPS.1.3.M3.c,c,"Andmevarundusplaanis on arvestud vähemalt järgmist:
soetatud või omatarkvara varundatakse täieliku varundusega ühe andmete põlvena;
süsteemiandmed varundatakse vähemalt kord kuus ühe andmete põlvena;
rakendusandmed varundatakse vähemalt kord nädalas täieliku varundusega ja säilitatakse vähemalt kolm andmete põlve;
logiandmed varundatakse vähemalt kord kuus täieliku varundusega ja säilitatakse vähemalt kolm andmete põlve.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,531737190ed26af35fc2d132ebc007f4,OPS.1.3.M8,OPS.1.3.M8 Varunduse regulaarne testimine,IT-juht,Käitamine,,OPS.1.3.M8.a,a,Andmevarunduse toimimist ja varundatud andmete taastamist testitakse regulaarselt.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,531737190ed26af35fc2d132ebc007f4,OPS.1.3.M8,OPS.1.3.M8 Varunduse regulaarne testimine,IT-juht,Käitamine,,OPS.1.3.M8.b,b,Andmete taastamine jääb ajaliselt lubatava taasteaja piiresse ja toimub veatult.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,263c02b0ee1899ef088b8ca4040644eb,OPS.1.3.M11,OPS.1.3.M11 Varukoopiate turve,IT-juht,Käitamine,,OPS.1.3.M11.a,a,Andmete turvaline säilitus on tagatud vähemalt nõutud andmesäilitustähtaegade ulatuses.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,263c02b0ee1899ef088b8ca4040644eb,OPS.1.3.M11,OPS.1.3.M11 Varukoopiate turve,IT-juht,Käitamine,,OPS.1.3.M11.c,c,Varunduseks kasutatavad andmekandjad on kaitstud lubamatu ülekirjutamise eest (ingl Immutable Backup ).,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.2,3.2 Põhimeetmed,263c02b0ee1899ef088b8ca4040644eb,OPS.1.3.M11,OPS.1.3.M11 Varukoopiate turve,IT-juht,Käitamine,,OPS.1.3.M11.d,d,Varunduse andmekandjatele antakse kirjutusõigus ainult autoriseeritud haldustoimingute läbiviimiseks.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.3,3.3 Standardmeetmed,12bf628939c4d72b611b2273394d3917,OPS.1.3.M7,OPS.1.3.M7 Keskse andmevarundussüsteemi soetamine,IT-juht,Kavandamine,,OPS.1.3.M7.a,a,Enne keskse andmevarundussüsteemi hankimist on koostatud andmevarundussüsteemi valiku kriteeriumid.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.3,3.3 Standardmeetmed,12bf628939c4d72b611b2273394d3917,OPS.1.3.M7,OPS.1.3.M7 Keskse andmevarundussüsteemi soetamine,IT-juht,Kavandamine,,OPS.1.3.M7.b,b,"Keskne andmevarundussüsteem vastab vähemalt järgmistele nõuetele:
tuvastab vale või vigase andmekandja;
töötab olemasoleva riistvaraga;
võimaldab automaatset ajastust;
võimaldab ühele või mitmele kasutajale automaatteadete saatmist;
võimaldab andmekandja turvet krüpteerimisega;
võimaldab andmete tihendust (ingl Compression );
võimaldab andmeid andmeloendite alusel kategoriseerida;
võimaldab andmeid valida loomis- või muutmisaja alusel;
võimaldab teha täisvarundust (ingl Full Backup );
võimaldab teha inkrementaalvarundust ( Incremental Backup );
võimaldab automaatselt võrrelda varukoopiat originaaliga;
võimaldab taastada andmeid valitud asukohta;
võimaldab taastada andmeid valitud failide haaval.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.3,3.3 Standardmeetmed,92cb4cf5f58400a0ede4f1f9dfc78fb8,OPS.1.3.M9,OPS.1.3.M9 Kaugvarundus teenusena,IT-juht,Käitamine,,OPS.1.3.M9.a,a,"Välise salvestuskoha kasutamisel võrgustatud andmevarunduseks sõlmitakse teenusekvaliteedi tagamiseks teenustasemelepe (ingl Service Level Agreement , SLA) ja lepitakse kokku andmete füüsiline paiknemine Euroopa Liidu piirides.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.3,3.3 Standardmeetmed,92cb4cf5f58400a0ede4f1f9dfc78fb8,OPS.1.3.M9,OPS.1.3.M9 Kaugvarundus teenusena,IT-juht,Käitamine,,OPS.1.3.M9.b,b,Varukoopiatele juurdepääs on võimalik ainult turvalise autentimisega.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.3,3.3 Standardmeetmed,92cb4cf5f58400a0ede4f1f9dfc78fb8,OPS.1.3.M9,OPS.1.3.M9 Kaugvarundus teenusena,IT-juht,Käitamine,,OPS.1.3.M9.c,c,Varukoopias sisalduvad andmed on krüpteeritud nii varunduskohas kui andmete ülekandmisel.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.3,3.3 Standardmeetmed,92cb4cf5f58400a0ede4f1f9dfc78fb8,OPS.1.3.M9,OPS.1.3.M9 Kaugvarundus teenusena,IT-juht,Käitamine,,OPS.1.3.M9.d,d,Võrguühenduse kvaliteet võimaldab varundada ja taastada andmeid lubatavate varundus- ja taasteaegade piires.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.4,3.4 Kõrgmeetmed,db164f84d1eb07f18a24b83edae9c694,OPS.1.3.M10,OPS.1.3.M10 Krüptograafia rakendamine andmevarundusel,IT-juht,Käitamine,C; I,OPS.1.3.M10.a,a,Varundatavad andmed on andmete konfidentsiaalsuse ja tervikluse tagamiseks krüpteeritud.,IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.4,3.4 Kõrgmeetmed,db164f84d1eb07f18a24b83edae9c694,OPS.1.3.M10,OPS.1.3.M10 Krüptograafia rakendamine andmevarundusel,IT-juht,Käitamine,C; I,OPS.1.3.M10.b,b,"Krüptomehhanismi valikul on arvestatud, et andmed oleks taastatavad vähemalt säilitustähtaja vältel.",IT-juht,
3c50d8d16a433e596afb1826d518e4ab,OPS.1.3,OPS.1.3: Andmevarundus,3.4,3.4 Kõrgmeetmed,db164f84d1eb07f18a24b83edae9c694,OPS.1.3.M10,OPS.1.3.M10 Krüptograafia rakendamine andmevarundusel,IT-juht,Käitamine,C; I,OPS.1.3.M10.c,c,Krüptovõtmete kaitse ja säilimine tagatakse kokku lepitud võtmehalduse protseduuridega.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,432961f5a693b1858211cfab62b21c50,OPS.1.4.M1,OPS.1.4.M1 Elektroonilise arhiveerimise mõjurite väljaselgitamine,Infoturbejuht,Kavandamine,,OPS.1.4.M1.a,a,"Enne arhiveerimiseeskirja koostamist on välja selgitatud võimalikud tehnilised mõjurid, sealhulgas:
IT-keskkond;
turvamehhanismid;
oodatavad andmemahud ja reaktsiooniajad;
failivormingud;
muudatuste mahud ja põlvkondade arv;
ressursitarve.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,432961f5a693b1858211cfab62b21c50,OPS.1.4.M1,OPS.1.4.M1 Elektroonilise arhiveerimise mõjurite väljaselgitamine,Infoturbejuht,Kavandamine,,OPS.1.4.M1.b,b,"On välja selgitatud elektroonilise arhiveerimise õiguslikud ja korralduslikud mõjurid, sealhulgas:
arhiveerimise õiguslikud alused;
minimaalsed ja maksimaalsed säilitusajad;
pääsuõigused;
pöörduste sagedus;
liidestused;
ergonoomika.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,a86204ecb32f16298db846207665be81,OPS.1.4.M2,OPS.1.4.M2 Arhiveerimiskorra väljatöötamine,IT-juht,Kavandamine,,OPS.1.4.M2.a,a,"On välja töötatud arhiveerimiskord, mis kirjeldab, milliseid juhendeid on vaja järgida, kes on vastutajad, milliseid andmeid ja millisel kujul tuleb arhiveerida ning millised on vajalikud turvameetmed.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,a86204ecb32f16298db846207665be81,OPS.1.4.M2,OPS.1.4.M2 Arhiveerimiskorra väljatöötamine,IT-juht,Kavandamine,,OPS.1.4.M2.e,e,"Arhiveerimiskord arvestab elektroonilise arhiveerimise konfidentsiaalsus-, terviklus-, käideldavus- ja autentsusnõuded.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,a86204ecb32f16298db846207665be81,OPS.1.4.M2,OPS.1.4.M2 Arhiveerimiskorra väljatöötamine,IT-juht,Kavandamine,,OPS.1.4.M2.f,f,Arhiveerimiskord sisaldab asjakohaste IT-süsteemide varundus- ja taasteprotseduure.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,dda6aca8b4c0e9f78bb87f9b04005418,OPS.1.4.M5,OPS.1.4.M5 Arhiveeritavate andmestike kasutatavuse tagamine,IT-juht,Käitamine,,OPS.1.4.M5.a,a,Kogu arhiveerimisperioodi jooksul on tagatud kasutatud andmevormingute ja salvestuskandjate failisüsteemide tugi ja kasutatavus.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,dda6aca8b4c0e9f78bb87f9b04005418,OPS.1.4.M5,OPS.1.4.M5 Arhiveeritavate andmestike kasutatavuse tagamine,IT-juht,Käitamine,,OPS.1.4.M5.b,b,Arhiveeritud andmed on tehniliste raskusteta taasesitatavad ja tõendusjõulised.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,dda6aca8b4c0e9f78bb87f9b04005418,OPS.1.4.M5,OPS.1.4.M5 Arhiveeritavate andmestike kasutatavuse tagamine,IT-juht,Käitamine,,OPS.1.4.M5.c,c,Krüpteerimiseks ja tõendusväärtuse säilitamiseks kasutatavad krüptomehhanismid vastavad hetkel nõutavale tasemele.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,dda6aca8b4c0e9f78bb87f9b04005418,OPS.1.4.M5,OPS.1.4.M5 Arhiveeritavate andmestike kasutatavuse tagamine,IT-juht,Käitamine,,OPS.1.4.M5.d,d,"Salvestatud andmed on vajadusel võimalik teisendada kehtivasse andmevormingusse või migreerida uutele salvestuskandjatele, IT-riistvarasse või IT-tarkvarasse.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,cabb44ed4351077cc22a94cc4c7113f6,OPS.1.4.M9,OPS.1.4.M9 Arhiveerimiseks sobivad andmevormingud,IT-juht,Käitamine,,OPS.1.4.M9.a,a,"Andmete arhiveerimisel kasutatakse andmevorminguid, mille süntaks ja semantika on üldtuntud.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,cabb44ed4351077cc22a94cc4c7113f6,OPS.1.4.M9,OPS.1.4.M9 Arhiveerimiseks sobivad andmevormingud,IT-juht,Käitamine,,OPS.1.4.M9.c,c,Valitud andmevormingud võimaldavad reprodutseerida arhiveeritud materjali tõetruul algkujul.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.2,3.2 Põhimeetmed,cabb44ed4351077cc22a94cc4c7113f6,OPS.1.4.M9,OPS.1.4.M9 Arhiveerimiseks sobivad andmevormingud,IT-juht,Käitamine,,OPS.1.4.M9.g,g,Kasutatud andmevormingud on kooskõlas kehtivate nõuetega (vt Vabariigi Valitsuse määrus nr 181).,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,0d6684217f2eb9bf48e4fd0211990f45,OPS.1.4.M13,OPS.1.4.M13 Arhiveerimisprotsessi regulaarne läbivaatus,IT-juht,Käitamine,,OPS.1.4.M13.a,a,Arhiveerimisprotsessi õigsust ja nõuetekohasust kontrollitakse regulaarselt.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,0d6684217f2eb9bf48e4fd0211990f45,OPS.1.4.M13,OPS.1.4.M13 Arhiveerimisprotsessi regulaarne läbivaatus,IT-juht,Käitamine,,OPS.1.4.M13.c,c,Läbivaatuse käigus tuvastatud kõrvalekallete ja nõrkustega tegeletakse esimesel võimalusel.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,9622c8b8195a7fd8e7c15a59597d5780,OPS.1.4.M14,OPS.1.4.M14 Arhiveerimissüsteemi pikaealisuse tagamine,IT-juht,Käitamine,,OPS.1.4.M14.a,a,"Arhiivisüsteemide arengute jälgimisel pööratakse tähelepanu järgmistele aspektidele:
kasutatavate andmevormingute muutumine;
kavandatud muudatused kasutusel oleva süsteemi funktsionaalsuses;
teated kasutuses oleva süsteemi turvanõrkustest;
teated krüptoalgoritmide kaitsevõime vähenemise ohust.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,9622c8b8195a7fd8e7c15a59597d5780,OPS.1.4.M14,OPS.1.4.M14 Arhiveerimissüsteemi pikaealisuse tagamine,IT-juht,Käitamine,,OPS.1.4.M14.b,b,"On määratud vähemalt üks töötaja, kes jälgib regulaarselt arhiveerimistehnoloogiate arengut ja vajadusel algatab parendustegevusi.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,accb9518511d3d04dd8857da30f9fe8d,OPS.1.4.M15,OPS.1.4.M15 Krüptomehhanismide ajakohastus arhiveerimisel,IT-juht,Käitamine,,OPS.1.4.M15.a,a,"Regulaarselt kontrollitakse krüptoalgoritmide, -võtmete, -toodete ja -protseduuride ajakohasust ja vastavust kehtivatele standarditele.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,accb9518511d3d04dd8857da30f9fe8d,OPS.1.4.M15,OPS.1.4.M15 Krüptomehhanismide ajakohastus arhiveerimisel,IT-juht,Käitamine,,OPS.1.4.M15.b,b,"On kehtestatud protseduur krüptomehhanismi nõrgenemise puhuks (nt krüpteeritakse nõrgenenud krüptomehhanismiga arhiiviandmed uuesti, kasutades turvalisemat krüptoalgoritmi).",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,1f6e78ce8c0795c94f1df0f88c171f58,OPS.1.4.M18,OPS.1.4.M18 Sobiva arhiivimeediumi valik,IT-juht,Kavandamine,,OPS.1.4.M18.a,a,"Arhiivimeediumite valimisel arvestatakse arhiivimeediumi vastavust nõutavale andmemahule, maksimaalsele lubatud pöördusajale ja samaaegsete pöördumiste arvule.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,1f6e78ce8c0795c94f1df0f88c171f58,OPS.1.4.M18,OPS.1.4.M18 Sobiva arhiivimeediumi valik,IT-juht,Kavandamine,,OPS.1.4.M18.b,b,Arhiivimeediumi eeldatav tööiga võimaldab andmete arhiveerimist nõutud säilitusaja jooksul.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,4ce611bc77036f5f78c351b734b00cac,OPS.1.4.M19,OPS.1.4.M19 Arhiveerimise ja taaste regulaarne kontroll,IT-juht,Käitamine,,OPS.1.4.M19.a,a,Arhiveerimisprotsessi toimimist ja arhiivisüsteemi riistvarakomponentide töövõimet kontrollitakse regulaarselt.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,4ce611bc77036f5f78c351b734b00cac,OPS.1.4.M19,OPS.1.4.M19 Arhiveerimise ja taaste regulaarne kontroll,IT-juht,Käitamine,,OPS.1.4.M19.b,b,Arhiveeritud andmete taastamist testitakse vähemalt kord aastas.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,4ce611bc77036f5f78c351b734b00cac,OPS.1.4.M19,OPS.1.4.M19 Arhiveerimise ja taaste regulaarne kontroll,IT-juht,Käitamine,,OPS.1.4.M19.d,d,Tõrgete ilmnemisel teavitatakse määratud töötajaid automaatselt.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.3,3.3 Standardmeetmed,4ce611bc77036f5f78c351b734b00cac,OPS.1.4.M19,OPS.1.4.M19 Arhiveerimise ja taaste regulaarne kontroll,IT-juht,Käitamine,,OPS.1.4.M19.e,e,Avastatud tõrgete käsitluseks on kehtestatud protseduur.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.4,3.4 Kõrgmeetmed,f99e24f30c73d486ea8c21427bdecacf,OPS.1.4.M20,OPS.1.4.M20 Krüptoprotseduuride dubleerimine,IT-juht,Käitamine,C; I,OPS.1.4.M20.a,a,Arhiiviandmete pikaajaliseks säilitamiseks kasutatakse üksnes kehtivate standardite ja normide kohaseid krüptoprotseduure.,IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.4,3.4 Kõrgmeetmed,f99e24f30c73d486ea8c21427bdecacf,OPS.1.4.M20,OPS.1.4.M20 Krüptoprotseduuride dubleerimine,IT-juht,Käitamine,C; I,OPS.1.4.M20.b,b,"Arhiveeritavaid andmeid töödeldakse paralleelselt vähemalt kahe erineva krüptoprotseduuriga, et tagada andmete konfidentsiaalsus ja terviklus kogu säilitustähtaja jooksul ka tehnoloogia vananemise tingimustes.",IT-juht,
735d65abaa996bc80a90ba0d35a86920,OPS.1.4,OPS.1.4: Andmete digitaalne arhiveerimine,3.4,3.4 Kõrgmeetmed,a2129fba329ae91a48f3c93572df7db6,OPS.1.4.M21,OPS.1.4.M21 Dokumentide digiteerimine,IT-juht,Käitamine,C; I,OPS.1.4.M21.a,a,Paberdokumentide digiteerimiseks on määratud rollid ja kohustused.,IT-juht,
